account,token address,amount,state,pool address,tx id
0.0.1378699,0.0.731861,0.169830822,NOT_ASSOCIATED,0.0.3964804,
0.0.1304818,0.0.731861,0.157931944,SUCCESS,0.0.3964804,0.0.4138717@1724701711.279738120
0.0.4571567,0.0.731861,11.23007099,SUCCESS,0.0.3964804,0.0.4138717@1724701710.271893496
0.0.4605387,0.0.731861,2.1221E-05,NOT_ASSOCIATED,0.0.3964804,
0.0.796454,0.0.731861,132.6263304,SUCCESS,0.0.3964804,0.0.4138717@1724701710.624404037
0.0.4552382,0.0.731861,2.02918E-05,NOT_ASSOCIATED,0.0.3964804,
0.0.4552309,0.0.731861,2.0293E-05,NOT_ASSOCIATED,0.0.3964804,
0.0.4552348,0.0.731861,2.15785E-05,NOT_ASSOCIATED,0.0.3964804,
0.0.4558719,0.0.731861,2.3747E-05,NOT_ASSOCIATED,0.0.3964804,
0.0.4712922,0.0.731861,0.000122103,SUCCESS,0.0.3964804,0.0.4138717@1724701713.380180447
0.0.4746195,0.0.731861,0.000162151,SUCCESS,0.0.3964804,0.0.4138717@1724701714.522193065
0.0.4705339,0.0.731861,0.695069998,SUCCESS,0.0.3964804,0.0.4138717@1724701716.072443191
0.0.1307915,0.0.731861,0.303523448,SUCCESS,0.0.3964804,0.0.4138717@1724701715.060617014
0.0.4762160,0.0.731861,0.029157411,SUCCESS,0.0.3964804,0.0.4138717@1724701714.762159221
0.0.955353,0.0.731861,0.000287749,NOT_ASSOCIATED,0.0.3964804,
0.0.3165925,0.0.731861,0.141237146,SUCCESS,0.0.3964804,0.0.4138717@1724701718.045122685
0.0.5029020,0.0.731861,0.000334192,SUCCESS,0.0.3964804,0.0.4138717@1724701716.031073518
0.0.5113610,0.0.731861,0.000404241,SUCCESS,0.0.3964804,0.0.4138717@1724701715.744819274
0.0.5459275,0.0.731861,0.997641694,SUCCESS,0.0.3964804,0.0.4138717@1724701718.374730658
0.0.5524338,0.0.731861,0.352326505,SUCCESS,0.0.3964804,0.0.4138717@1724701719.353864860
0.0.5680698,0.0.731861,0.122296745,SUCCESS,0.0.3964804,0.0.4138717@1724701720.441147319
0.0.914727,0.0.731861,0.199563199,SUCCESS,0.0.3964804,0.0.4138717@1724701717.201922750
0.0.4808024,0.0.731861,0.002336502,SUCCESS,0.0.3964804,0.0.4138717@1724701721.201435004
0.0.5801697,0.0.731861,1.808623156,SUCCESS,0.0.3964804,0.0.4138717@1724701722.122698326
0.0.5873159,0.0.731861,152.6940707,SUCCESS,0.0.3964804,0.0.4138717@1724701720.966287127
0.0.1461203,0.0.731861,349.2414762,SUCCESS,0.0.3964804,0.0.4138717@1724701721.719137091
0.0.123714,0.0.731861,1.170912101,SUCCESS,0.0.3964804,0.0.4138717@1724701722.693926721
0.0.1919946,0.0.731861,39.18267714,SUCCESS,0.0.3964804,0.0.4138717@1724701721.133089865
0.0.5717819,0.0.731861,0.000506016,SUCCESS,0.0.3964804,0.0.4138717@1724701721.400965689
0.0.5946404,0.0.731861,0.000824404,SUCCESS,0.0.3964804,0.0.4138717@1724701723.482745220
0.0.6078189,0.0.731861,0.002709161,SUCCESS,0.0.3964804,0.0.4138717@1724701721.116812407
0.0.6066145,0.0.731861,0.000901393,SUCCESS,0.0.3964804,0.0.4138717@1724701722.857910115
0.0.5729027,0.0.731861,0.000406614,SUCCESS,0.0.3964804,0.0.4138717@1724701722.101183302
0.0.6101287,0.0.731861,117.8239219,SUCCESS,0.0.3964804,0.0.4138717@1724701722.573256011
0.0.6106383,0.0.731861,492.7756022,SUCCESS,0.0.3964804,0.0.4138717@1724701726.223205736
0.0.1891299,0.0.731861,32.48901209,SUCCESS,0.0.3964804,0.0.4138717@1724701726.917092733
0.0.6144529,0.0.731861,413.1956927,SUCCESS,0.0.3964804,0.0.4138717@1724701723.570437839
0.0.2909542,0.0.731861,44.32516758,SUCCESS,0.0.3964804,0.0.4138717@1724701726.721136539
0.0.6259930,0.0.731861,3.467314814,SUCCESS,0.0.3964804,0.0.4138717@1724701728.997104633
0.0.844131,0.0.731861,29.29833898,SUCCESS,0.0.3964804,0.0.4138717@1724701725.753416127
0.0.1133627,0.0.731861,2.141432545,SUCCESS,0.0.3964804,0.0.4138717@1724701729.743597360
0.0.1956746,0.0.731861,0.000220191,SUCCESS,0.0.3964804,0.0.4138717@1724701730.957768376
0.0.6154587,0.0.731861,1412.395219,SUCCESS,0.0.3964804,0.0.4138717@1724701730.521621908
0.0.6258659,0.0.731861,410.6399954,SUCCESS,0.0.3964804,0.0.4138717@1724701730.681820969
0.0.857940,0.0.731861,0.454205121,SUCCESS,0.0.3964804,0.0.4138717@1724701729.548447254
0.0.5905014,0.0.731861,3.446535552,SUCCESS,0.0.3964804,0.0.4138717@1724701728.255036297
0.0.1486421,0.0.731861,0.376170106,SUCCESS,0.0.3964804,0.0.4138717@1724701729.922110106
0.0.2005205,0.0.731861,93.06635523,SUCCESS,0.0.3964804,0.0.4138717@1724701729.035755640
0.0.6292152,0.0.731861,33.00425721,SUCCESS,0.0.3964804,0.0.4138717@1724701730.303541585
0.0.5804427,0.0.731861,2.208798376,SUCCESS,0.0.3964804&0.0.3964860,0.0.4138717@1724701734.671869082
0.0.6297896,0.0.731861,0.172665207,SUCCESS,0.0.3964804,0.0.4138717@1724701733.373133319
0.0.2879754,0.0.731861,3.738195124,SUCCESS,0.0.3964804,0.0.4138717@1724701733.954157006
0.0.6315303,0.0.731861,0.052335026,SUCCESS,0.0.3964804,0.0.4138717@1724701733.732483776
0.0.1726157,0.0.731861,8.187062517,SUCCESS,0.0.3964804,0.0.4138717@1724701735.624628808
0.0.2022193,0.0.731861,2.419556839,SUCCESS,0.0.3964804,0.0.4138717@1724701736.241015571
0.0.6397343,0.0.731861,1.245319695,SUCCESS,0.0.3964804,0.0.4138717@1724701734.433302513
0.0.867517,0.0.731861,63.75174931,SUCCESS,0.0.3964804,0.0.4138717@1724701734.968020211
0.0.6356512,0.0.731861,0.410488639,SUCCESS,0.0.3964804,0.0.4138717@1724701736.238902163
0.0.1979150,0.0.731861,59.0932597,SUCCESS,0.0.3964804,0.0.4138717@1724701736.660282391
0.0.3948452,0.0.731861,414.1654915,SUCCESS,0.0.3964804,0.0.4138717@1724701739.386365987
0.0.6464739,0.0.731861,128.8326348,SUCCESS,0.0.3964804,0.0.4138717@1724701740.222774173
0.0.6357929,0.0.731861,0.00339325,SUCCESS,0.0.3964804,0.0.4138717@1724701737.775844134
0.0.6256013,0.0.731861,98.68597413,SUCCESS,0.0.3964804,0.0.4138717@1724701740.714986301
0.0.1427488,0.0.731861,5.605837484,SUCCESS,0.0.3964804,0.0.4138717@1724701740.580828113
0.0.6510080,0.0.731861,14.49941737,SUCCESS,0.0.3964804,0.0.4138717@1724701741.216371504
0.0.6497488,0.0.731861,32.97058125,SUCCESS,0.0.3964804,0.0.4138717@1724701738.869622235
0.0.4330249,0.0.731861,35.116311,SUCCESS,0.0.3964804,0.0.4138717@1724701737.835574498
0.0.1301541,0.0.731861,5.301246632,SUCCESS,0.0.3964804,0.0.4138717@1724701743.415129772
0.0.6344983,0.0.731861,30.95692722,SUCCESS,0.0.3964804,0.0.4138717@1724701742.273868110
0.0.6605205,0.0.731861,12.1924626,SUCCESS,0.0.3964804,0.0.4138717@1724701740.534801242
0.0.5960871,0.0.731861,26.74330909,SUCCESS,0.0.3964804,0.0.4138717@1724701744.092060585
0.0.4561752,0.0.731861,0.000102733,SUCCESS,0.0.3964804,0.0.4138717@1724701740.708596751
0.0.6595395,0.0.731861,0.509079974,SUCCESS,0.0.3964804,0.0.4138717@1724701742.300649340
0.0.831661,0.0.731861,2840.168074,SUCCESS,0.0.3964804,0.0.4138717@1724701744.158677463
0.0.5692549,0.0.731861,117.1944187,SUCCESS,0.0.3964804,0.0.4138717@1724701745.823494448
0.0.6763248,0.0.731861,5.422819707,SUCCESS,0.0.3964804,0.0.4138717@1724701742.923747834
0.0.858158,0.0.731861,5.730669548,SUCCESS,0.0.3964804,0.0.4138717@1724701745.406603038
0.0.6278117,0.0.731861,0.181058763,SUCCESS,0.0.3964804,0.0.4138717@1724701745.597131249
0.0.6772173,0.0.731861,16.28241746,SUCCESS,0.0.3964804,0.0.4138717@1724701745.631713057
0.0.6774404,0.0.731861,0.079686278,SUCCESS,0.0.3964804,0.0.4138717@1724701748.475844840
0.0.6779297,0.0.731861,3.099006142,SUCCESS,0.0.3964804,0.0.4138717@1724701745.463637206
0.0.6771867,0.0.731861,63.81169016,SUCCESS,0.0.3964804,0.0.4138717@1724701750.632333524
0.0.6790658,0.0.731861,30.71733375,SUCCESS,0.0.3964804,0.0.4138717@1724701748.449557528
0.0.1669820,0.0.731861,1.389271964,SUCCESS,0.0.3964804,0.0.4138717@1724701751.068111594
0.0.37775,0.0.731861,1.882799422,SUCCESS,0.0.3964804,0.0.4138717@1724701750.616690806
0.0.6767529,0.0.731861,0.024324145,SUCCESS,0.0.3964804,0.0.4138717@1724701751.630076752
0.0.1457190,0.0.731861,0.161969777,SUCCESS,0.0.3964808,0.0.4138717@1724701750.948035137
0.0.4179053,0.0.731861,0.035235981,SUCCESS,0.0.3964808,0.0.4138717@1724701751.503526427
0.0.4228278,0.0.731861,1.336365687,SUCCESS,0.0.3964808,0.0.4138717@1724701752.282665115
0.0.1314969,0.0.731861,0.031443398,SUCCESS,0.0.3964808,0.0.4138717@1724701749.245742371
0.0.4345292,0.0.731861,10.04057071,SUCCESS,0.0.3964808,0.0.4138717@1724701752.030763068
0.0.1453734,0.0.731861,20.66862111,SUCCESS,0.0.3964808&0.0.3964821,0.0.4138717@1724701752.882719978
0.0.4762457,0.0.731861,73.74031721,SUCCESS,0.0.3964808,0.0.4138717@1724701754.829696106
0.0.4342823,0.0.731861,7.014552637,SUCCESS,0.0.3964808,0.0.4138717@1724701751.681296195
0.0.1122401,0.0.731861,871.4693018,SUCCESS,0.0.3964808,0.0.4138717@1724701754.266404308
0.0.4735973,0.0.731861,664.2050277,SUCCESS,0.0.3964808,0.0.4138717@1724701752.325942331
0.0.811544,0.0.731861,140.7814619,NOT_ASSOCIATED,0.0.3964808,
0.0.2020300,0.0.731861,259.2309515,SUCCESS,0.0.3964808,0.0.4138717@1724701755.450503415
0.0.5569802,0.0.731861,91.90257145,SUCCESS,0.0.3964808,0.0.4138717@1724701755.000702842
0.0.3248181,0.0.731861,417.2471528,SUCCESS,0.0.3964808&0.0.3964860,0.0.4138717@1724701757.774376826
0.0.2028589,0.0.731861,0.001809471,SUCCESS,0.0.3964808,0.0.4138717@1724701756.357102448
0.0.6227563,0.0.731861,0.014786026,SUCCESS,0.0.3964808,0.0.4138717@1724701754.197560664
0.0.6235543,0.0.731861,0.026460733,SUCCESS,0.0.3964808,0.0.4138717@1724701755.243579156
0.0.3297364,0.0.731861,160.1999672,SUCCESS,0.0.3964809,0.0.4138717@1724701757.518365061
0.0.4325554,0.0.731861,0.022918783,SUCCESS,0.0.3964809,0.0.4138717@1724701760.830944634
0.0.4329343,0.0.731861,13664.10874,SUCCESS,0.0.3964809&0.0.3964815&0.0.3964860,0.0.4138717@1724701759.377141586
0.0.1512214,0.0.731861,0.981041465,SUCCESS,0.0.3964809,0.0.4138717@1724701759.364646536
0.0.4778501,0.0.731861,12.46491482,SUCCESS,0.0.3964809,0.0.4138717@1724701761.711557130
0.0.3969121,0.0.731861,1.518757102,SUCCESS,0.0.3964809,0.0.4138717@1724701761.398395665
0.0.6281042,0.0.731861,46.6631374,SUCCESS,0.0.3964809,0.0.4138717@1724701760.277287183
0.0.6049415,0.0.731861,2.361895672,SUCCESS,0.0.3964809,0.0.4138717@1724701761.513166080
0.0.5749655,0.0.731861,209.1349781,SUCCESS,0.0.3964815&0.0.3964860,0.0.4138717@1724701761.495835532
0.0.1421971,0.0.731861,422.1559154,SUCCESS,0.0.3964821,0.0.4138717@1724701763.927366602
0.0.3111710,0.0.731861,0.257018348,SUCCESS,0.0.3964821,0.0.4138717@1724701762.541423684
0.0.4355219,0.0.731861,2.27932E-05,SUCCESS,0.0.3964821,0.0.4138717@1724701762.551604925
0.0.1263490,0.0.731861,52.08047333,SUCCESS,0.0.3964821,0.0.4138717@1724701764.207772328
0.0.4410999,0.0.731861,16.50176939,SUCCESS,0.0.3964825,0.0.4138717@1724701765.333567541
0.0.4412428,0.0.731861,1.670562226,SUCCESS,0.0.3964825,0.0.4138717@1724701767.587977357
0.0.1086481,0.0.731861,0.000105223,SUCCESS,0.0.3964860,0.0.4138717@1724701764.872221307
0.0.1425168,0.0.731861,2766.3412,SUCCESS,0.0.3964860,0.0.4138717@1724701766.570784842
0.0.943070,0.0.731861,1654.407371,SUCCESS,0.0.3964860,0.0.4138717@1724701766.252645090
0.0.4337500,0.0.731861,0.565424812,SUCCESS,0.0.3964860,0.0.4138717@1724701766.583315592
0.0.4307985,0.0.731861,68.13543294,SUCCESS,0.0.3964860,0.0.4138717@1724701764.923545846
0.0.4818651,0.0.731861,25.01004124,SUCCESS,0.0.3964860,0.0.4138717@1724701768.414939641
0.0.1405533,0.0.731861,775.5865066,SUCCESS,0.0.3964860,0.0.4138717@1724701767.399556113
0.0.3802249,0.0.731861,24.8192435,SUCCESS,0.0.3964860,0.0.4138717@1724701771.388258710
0.0.3965629,0.0.731861,93.16197337,SUCCESS,0.0.3964860,0.0.4138717@1724701770.274044407
0.0.5797738,0.0.731861,7.655848543,SUCCESS,0.0.3964860,0.0.4138717@1724701767.624287449
0.0.5734968,0.0.731861,23.50844095,SUCCESS,0.0.3964860,0.0.4138717@1724701772.150018162
0.0.4315666,0.0.731861,73.93714286,SUCCESS,0.0.3964860,0.0.4138717@1724701768.691450877
0.0.6364033,0.0.731861,33.53803659,SUCCESS,0.0.3964860,0.0.4138717@1724701771.671804775
0.0.4808618,0.0.731861,5.680571473,SUCCESS,0.0.3964860,0.0.4138717@1724701772.103541101
0.0.1417958,0.0.731861,25.73901235,SUCCESS,0.0.3964860,0.0.4138717@1724701770.931447128
0.0.5798359,0.0.731861,11.6848075,SUCCESS,0.0.3964860,0.0.4138717@1724701773.095065103
0.0.6421357,0.0.731861,174.5767115,SUCCESS,0.0.3964860,0.0.4138717@1724701773.171563421
0.0.848844,0.0.731861,0.202113401,SUCCESS,0.0.6071074,0.0.4138717@1724701774.102327199
0.0.4598058,0.0.731861,0.000256771,SUCCESS,0.0.6071074,0.0.4138717@1724701772.183072028
0.0.4326098,0.0.731861,0.616526764,SUCCESS,0.0.6071074,0.0.4138717@1724701775.468914464
0.0.2336573,0.0.731861,0.000324468,SUCCESS,0.0.6071074,0.0.4138717@1724701773.093348022
0.0.1265153,0.0.127877,1.06169E-05,SUCCESS,0.0.3951117,0.0.4138717@1724701785.683142044
0.0.1082789,0.0.127877,12348985.39,SUCCESS,0.0.3951117&0.0.4601632,0.0.4138717@1724701786.525206108
0.0.2773436,0.0.127877,3564.792141,SUCCESS,0.0.3951117&0.0.3964804&0.0.4601632,0.0.4138717@1724701784.076310537
0.0.834820,0.0.127877,61.08822559,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1724701784.685630519
0.0.732888,0.0.127877,3.460273897,SUCCESS,0.0.3951117,0.0.4138717@1724701783.033836663
0.0.9541,0.0.127877,0.013059419,NOT_ASSOCIATED,0.0.3951117,
0.0.1411460,0.0.127877,74.68523289,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1724701783.829922083
0.0.1113616,0.0.127877,0.018007284,NOT_ASSOCIATED,0.0.3951117,
0.0.793607,0.0.127877,566382.1897,SUCCESS,0.0.3951117&0.0.4601632,0.0.4138717@1724701785.908553024
0.0.731977,0.0.127877,1787.378569,SUCCESS,0.0.3951117&0.0.4601632,0.0.4138717@1724701785.522822945
0.0.1485035,0.0.127877,653.0236259,SUCCESS,0.0.3951117,0.0.4138717@1724701786.020247442
0.0.1096514,0.0.127877,1.704263012,SUCCESS,0.0.3951117,0.0.4138717@1724701787.285385656
0.0.3507586,0.0.127877,4.125554373,SUCCESS,0.0.3951117&0.0.4601632,0.0.4138717@1724701788.204718068
0.0.481090,0.0.127877,40.6833854,SUCCESS,0.0.3951117,0.0.4138717@1724701791.953372705
0.0.1416857,0.0.127877,0.004534879,NOT_ASSOCIATED,0.0.3951117,
0.0.565201,0.0.127877,17895.0517,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1724701791.324337688
0.0.3241044,0.0.127877,11.16805695,SUCCESS,0.0.3951117,0.0.4138717@1724701792.614500306
0.0.834663,0.0.127877,26559.24108,SUCCESS,0.0.3951117,0.0.4138717@1724701789.762754058
0.0.29723,0.0.127877,4.881258677,SUCCESS,0.0.3951117,0.0.4138717@1724701790.299965705
0.0.833314,0.0.127877,0.013048462,NOT_ASSOCIATED,0.0.3951117,
0.0.1715837,0.0.127877,1864910.015,SUCCESS,0.0.3951117,0.0.4138717@1724701790.378458227
0.0.1989161,0.0.127877,454097.6356,SUCCESS,0.0.3951117,0.0.4138717@1724701789.555003540
0.0.1528,0.0.127877,161.8454579,SUCCESS,0.0.3951117,0.0.4138717@1724701790.687296002
0.0.1008120,0.0.127877,0.000822916,SUCCESS,0.0.3951117,0.0.4138717@1724701791.354396129
0.0.832415,0.0.127877,118.3434359,SUCCESS,0.0.3951117,0.0.4138717@1724701793.579250302
0.0.3845966,0.0.127877,18.18394688,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1724701795.931645847
0.0.1262716,0.0.127877,0.001050358,NOT_ASSOCIATED,0.0.3951117,
0.0.1057455,0.0.127877,21.59377561,SUCCESS,0.0.3951117,0.0.4138717@1724701796.157667595
0.0.1088394,0.0.127877,169.9169418,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1724701794.464097345
0.0.584147,0.0.127877,271.6713734,SUCCESS,0.0.3951117,0.0.4138717@1724701798.019886400
0.0.1073706,0.0.127877,332.7639077,SUCCESS,0.0.3951117,0.0.4138717@1724701794.179907059
0.0.2164451,0.0.127877,0.840413967,SUCCESS,0.0.3951117,0.0.4138717@1724701797.933953991
0.0.1724832,0.0.127877,1.838193875,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1724701795.890829745
0.0.832624,0.0.127877,9476.461846,SUCCESS,0.0.3951117&0.0.3964804&0.0.4601632,0.0.4138717@1724701798.578013507
0.0.3947779,0.0.127877,99.32422115,SUCCESS,0.0.3951117,0.0.4138717@1724701797.685590897
0.0.2116956,0.0.127877,0.001671924,SUCCESS,0.0.3951117,0.0.4138717@1724701798.783602341
0.0.1050553,0.0.127877,0.000537645,NOT_ASSOCIATED,0.0.3951117,
0.0.1478185,0.0.127877,0.011219253,SUCCESS,0.0.3951117,0.0.4138717@1724701802.063980236
0.0.834423,0.0.127877,15.33836974,SUCCESS,0.0.3951117,0.0.4138717@1724701801.883548347
0.0.850664,0.0.127877,33.94155337,SUCCESS,0.0.3951117,0.0.4138717@1724701800.480495038
0.0.925802,0.0.127877,0.321390459,SUCCESS,0.0.3951117,0.0.4138717@1724701798.481304496
0.0.1200333,0.0.127877,21.89030535,SUCCESS,0.0.3951117,0.0.4138717@1724701802.598533590
0.0.1113738,0.0.127877,59.83393827,SUCCESS,0.0.3951117,0.0.4138717@1724701803.034814378
0.0.819461,0.0.127877,0.00058202,NOT_ASSOCIATED,0.0.3951117,
0.0.1017499,0.0.127877,0.002556622,SUCCESS,0.0.3951117,0.0.4138717@1724701802.887726547
0.0.2031271,0.0.127877,0.037166568,NOT_ASSOCIATED,0.0.3951117,
0.0.4206684,0.0.127877,48.64602133,SUCCESS,0.0.3951117,0.0.4138717@1724701802.683684568
0.0.860478,0.0.127877,198.8134998,SUCCESS,0.0.3951117,0.0.4138717@1724701800.734798117
0.0.4228598,0.0.127877,0.386827348,SUCCESS,0.0.3951117,0.0.4138717@1724701805.856884833
0.0.1412849,0.0.127877,0.000510991,NOT_ASSOCIATED,0.0.3951117,
0.0.3931109,0.0.127877,0.032057302,SUCCESS,0.0.3951117,0.0.4138717@1724701802.875498058
0.0.814618,0.0.127877,14.05289428,SUCCESS,0.0.3951117,0.0.4138717@1724701805.689197662
0.0.4319124,0.0.127877,0.139728622,SUCCESS,0.0.3951117,0.0.4138717@1724701807.445136299
0.0.4315490,0.0.127877,0.002837977,SUCCESS,0.0.3951117,0.0.4138717@1724701804.169133323
0.0.4321631,0.0.127877,0.003430871,SUCCESS,0.0.3951117,0.0.4138717@1724701806.037674165
0.0.1261552,0.0.127877,0.036940374,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1724701804.158251576
0.0.4247268,0.0.127877,0.968678529,NOT_ASSOCIATED,0.0.3951117,
0.0.4205604,0.0.127877,0.00404453,NOT_ASSOCIATED,0.0.3951117,
0.0.1018824,0.0.127877,46.28090155,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1724701807.759574110
0.0.864866,0.0.127877,21.06687771,SUCCESS,0.0.3951117,0.0.4138717@1724701806.080315298
0.0.4325729,0.0.127877,0.021452217,NOT_ASSOCIATED,0.0.3951117,
0.0.4325689,0.0.127877,22.4104022,SUCCESS,0.0.3951117,0.0.4138717@1724701809.577565936
0.0.639876,0.0.127877,0.000233993,NOT_ASSOCIATED,0.0.3951117,
0.0.4329215,0.0.127877,0.006418891,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1724701807.110938588
0.0.854331,0.0.127877,0.000155724,NOT_ASSOCIATED,0.0.3951117,
0.0.4317488,0.0.127877,0.000589537,NOT_ASSOCIATED,0.0.3951117,
0.0.835079,0.0.127877,0.001055902,SUCCESS,0.0.3951117,0.0.4138717@1724701807.068190566
0.0.2221648,0.0.127877,11.7816095,SUCCESS,0.0.3951117,0.0.4138717@1724701810.521903821
0.0.860764,0.0.127877,17.23912106,SUCCESS,0.0.3951117,0.0.4138717@1724701808.941195705
0.0.4333286,0.0.127877,0.000294144,NOT_ASSOCIATED,0.0.3951117,
0.0.842843,0.0.127877,3.43193852,SUCCESS,0.0.3951117,0.0.4138717@1724701811.230319210
0.0.1388261,0.0.127877,0.069752049,NOT_ASSOCIATED,0.0.3951117,
0.0.644000,0.0.127877,0.000171489,SUCCESS,0.0.3951117,0.0.4138717@1724701811.249467254
0.0.1094479,0.0.127877,0.096584539,NOT_ASSOCIATED,0.0.3951117,
0.0.4339159,0.0.127877,0.003339089,NOT_ASSOCIATED,0.0.3951117,
0.0.4338113,0.0.127877,2.249060189,SUCCESS,0.0.3951117,0.0.4138717@1724701808.950320013
0.0.1142527,0.0.127877,0.043849338,NOT_ASSOCIATED,0.0.3951117,
0.0.795838,0.0.127877,109.2737266,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1724701810.253316779
0.0.4340839,0.0.127877,0.000869599,SUCCESS,0.0.3951117,0.0.4138717@1724701811.159092589
0.0.2173349,0.0.127877,0.153310485,NOT_ASSOCIATED,0.0.3951117,
0.0.700741,0.0.127877,0.328037051,SUCCESS,0.0.3951117,0.0.4138717@1724701812.767761109
0.0.3157857,0.0.127877,294.9999824,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1724701815.294710448
0.0.3242760,0.0.127877,8.326779907,SUCCESS,0.0.3951117,0.0.4138717@1724701814.797561659
0.0.1453803,0.0.127877,2.258879242,NOT_ASSOCIATED,0.0.3951117,
0.0.4275459,0.0.127877,0.031866789,NOT_ASSOCIATED,0.0.3951117,
0.0.1414140,0.0.127877,706514.7508,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1724701816.178402921
0.0.4312268,0.0.127877,0.419367452,NOT_ASSOCIATED,0.0.3951117,
0.0.4345189,0.0.127877,2.162987195,SUCCESS,0.0.3951117,0.0.4138717@1724701814.274960950
0.0.1130289,0.0.127877,4.51E-08,SUCCESS,0.0.3951117,0.0.4138717@1724701814.738656124
0.0.4318274,0.0.127877,0.0043524,NOT_ASSOCIATED,0.0.3951117,
0.0.4346579,0.0.127877,2.0938E-05,SUCCESS,0.0.3951117,0.0.4138717@1724701813.831617065
0.0.508876,0.0.127877,0.000927013,NOT_ASSOCIATED,0.0.3951117,
0.0.4315388,0.0.127877,0.503297163,SUCCESS,0.0.3951117&0.0.4601632,0.0.4138717@1724701814.089641459
0.0.928466,0.0.127877,0.111105637,NOT_ASSOCIATED,0.0.3951117&0.0.3964804,
0.0.833277,0.0.127877,458.8219357,SUCCESS,0.0.3951117,0.0.4138717@1724701813.424751722
0.0.834210,0.0.127877,29.14725678,SUCCESS,0.0.3951117&0.0.4601632,0.0.4138717@1724701818.997783689
0.0.891499,0.0.127877,3.24679331,NOT_ASSOCIATED,0.0.3951117,
0.0.3732917,0.0.127877,0.322768082,NOT_ASSOCIATED,0.0.3951117,
0.0.1413657,0.0.127877,0.001320516,SUCCESS,0.0.3951117,0.0.4138717@1724701817.004271217
0.0.1092596,0.0.127877,54.0817686,SUCCESS,0.0.3951117&0.0.4601632,0.0.4138717@1724701821.424828566
0.0.1409958,0.0.127877,0.045142701,SUCCESS,0.0.3951117,0.0.4138717@1724701819.929898900
0.0.1456882,0.0.127877,1.847242065,SUCCESS,0.0.3951117,0.0.4138717@1724701819.001660118
0.0.4349534,0.0.127877,0.161508931,NOT_ASSOCIATED,0.0.3951117,
0.0.1097257,0.0.127877,0.023784603,NOT_ASSOCIATED,0.0.3951117&0.0.3964804,
0.0.1183511,0.0.127877,0.007044208,NOT_ASSOCIATED,0.0.3951117,
0.0.4343415,0.0.127877,0.08136731,NOT_ASSOCIATED,0.0.3951117,
0.0.4350041,0.0.127877,0.001078619,NOT_ASSOCIATED,0.0.3951117,
0.0.1692881,0.0.127877,5.589278193,SUCCESS,0.0.3951117,0.0.4138717@1724701818.426633254
0.0.844834,0.0.127877,2.270244549,NOT_ASSOCIATED,0.0.3951117,
0.0.1989187,0.0.127877,4708223.943,SUCCESS,0.0.3951117,0.0.4138717@1724701818.766286438
0.0.1910285,0.0.127877,0.000696561,SUCCESS,0.0.3951117,0.0.4138717@1724701820.005284294
0.0.2174952,0.0.127877,446.7694012,SUCCESS,0.0.3951117&0.0.3964804,0.0.4138717@1724701823.821742060
0.0.1786929,0.0.127877,0.010688803,NOT_ASSOCIATED,0.0.3951117,
0.0.1735540,0.0.127877,0.004305641,NOT_ASSOCIATED,0.0.3951117,
0.0.1068074,0.0.127877,0.007599105,NOT_ASSOCIATED,0.0.3951117,
0.0.4350198,0.0.127877,4.640147506,NOT_ASSOCIATED,0.0.3951117,
0.0.4350332,0.0.127877,2.637218818,SUCCESS,0.0.3951117,0.0.4138717@1724701820.838008233
0.0.476366,0.0.127877,19.54941748,SUCCESS,0.0.3951117,0.0.4138717@1724701821.948229559
0.0.4354429,0.0.127877,1.356850421,NOT_ASSOCIATED,0.0.3951117,
0.0.4354680,0.0.127877,0.11221083,NOT_ASSOCIATED,0.0.3951117,
0.0.1601282,0.0.127877,0.137918431,SUCCESS,0.0.3951117,0.0.4138717@1724701824.574510853
0.0.4354787,0.0.127877,0.179268202,NOT_ASSOCIATED,0.0.3951117,
0.0.1374254,0.0.127877,14.50982668,NOT_ASSOCIATED,0.0.3951117,
0.0.4358173,0.0.127877,49030.15947,SUCCESS,0.0.3951117&0.0.3964804&0.0.4601632,0.0.4138717@1724701823.227387182
0.0.4358136,0.0.127877,0.004773117,NOT_ASSOCIATED,0.0.3951117,
0.0.4335724,0.0.127877,13.08778744,NOT_ASSOCIATED,0.0.3951117,
0.0.4360597,0.0.127877,0.000462421,NOT_ASSOCIATED,0.0.3951117,
0.0.4357970,0.0.127877,0.000262199,SUCCESS,0.0.3951117,0.0.4138717@1724701826.124221400
0.0.1362812,0.0.127877,0.001428668,NOT_ASSOCIATED,0.0.3951117,
0.0.4361364,0.0.127877,1.904006201,NOT_ASSOCIATED,0.0.3951117,
