Account ID,SAUCE Amount,Airdrop Status,Airdrop TX ID
0.0.1279148,1425.031612,SUCCESS, 0.0.4138717@1701639009.503058552
0.0.1411460,1.955633879,SUCCESS, 0.0.4138717@1701639018.843154633
0.0.1099467,0.493878847,SUCCESS, 0.0.4138717@1701639022.622356766
0.0.712154,271.9166876,SUCCESS, 0.0.4138717@1701639023.068158537
0.0.1389736,36.92756399,SUCCESS, 0.0.4138717@1701639028.335014492
0.0.4044502,90.68137805,NOT_ASSOCIATED,
0.0.3974888,13.30961848,SUCCESS, 0.0.4138717@1701639037.325740058
0.0.3959590,2.485190267,NOT_ASSOCIATED,
0.0.1432019,0.001527763,SUCCESS, 0.0.4138717@1701639039.867223694
0.0.1709148,7.505798469,SUCCESS, 0.0.4138717@1701639045.984390961
0.0.1582,55.08889381,SUCCESS, 0.0.4138717@1701639052.661270218
0.0.4105505,1212.966614,SUCCESS, 0.0.4138717@1701639056.304847674
0.0.845626,17693.21302,SUCCESS, 0.0.4138717@1701639065.543824553
0.0.654307,26.34575454,SUCCESS, 0.0.4138717@1701639072.342663409
0.0.1316556,11.95998363,SUCCESS, 0.0.4138717@1701639080.312876011
0.0.1127445,9.416357143,SUCCESS, 0.0.4138717@1701639090.858021367
0.0.1361977,499.3612118,SUCCESS, 0.0.4138717@1701639095.737633418
0.0.1714773,28.8332171,SUCCESS, 0.0.4138717@1701639101.414861593
0.0.1421561,0.313909505,SUCCESS, 0.0.4138717@1701639107.623220629
0.0.4105428,1.384513835,NOT_ASSOCIATED,
0.0.2302824,43.84197575,SUCCESS, 0.0.4138717@1701639112.493563542
0.0.1073706,32.46500783,SUCCESS, 0.0.4138717@1701639122.884962243
0.0.2164451,0.069023983,SUCCESS, 0.0.4138717@1701639125.502745216
0.0.1425322,0.000681505,SUCCESS, 0.0.4138717@1701639131.654494949
0.0.1501041,2597.900241,SUCCESS, 0.0.4138717@1701639136.684935970
0.0.848694,658.6220878,SUCCESS, 0.0.4138717@1701639141.312439552
0.0.1106129,5123.376689,SUCCESS, 0.0.4138717@1701639144.586542540
0.0.1001196,4091.234158,SUCCESS, 0.0.4138717@1701639155.905461885
0.0.1268672,903.7077507,SUCCESS, 0.0.4138717@1701639157.943694429
0.0.2994397,858.3335168,SUCCESS, 0.0.4138717@1701639164.886902859
0.0.6279,4683.791032,SUCCESS, 0.0.4138717@1701639167.906052175
0.0.1413017,8145.348001,SUCCESS, 0.0.4138717@1701639170.099115549
0.0.1314969,47.10182302,SUCCESS, 0.0.4138717@1701639179.050485451
0.0.1078514,27.00802003,SUCCESS, 0.0.4138717@1701639181.622626808
0.0.1248301,0.190439042,SUCCESS, 0.0.4138717@1701639187.384159925
0.0.638522,0.006482617,SUCCESS, 0.0.4138717@1701639191.890051982
0.0.124629,2146.583826,SUCCESS, 0.0.4138717@1701639198.999543828
0.0.3101127,341.8877583,SUCCESS, 0.0.4138717@1701639203.871848153
0.0.1140907,0.000644755,SUCCESS, 0.0.4138717@1701639207.510464226
0.0.2085108,4.090146769,SUCCESS, 0.0.4138717@1701639214.885705548
0.0.793111,23693.38593,SUCCESS, 0.0.4138717@1701639217.853282707
0.0.578473,171.6450201,SUCCESS, 0.0.4138717@1701639222.571177309
0.0.1155168,1826.43446,SUCCESS, 0.0.4138717@1701639232.477480580
0.0.2879822,0.003006981,NOT_ASSOCIATED,
0.0.1989161,871.1100529,NOT_ASSOCIATED,
0.0.2384096,5208.065333,SUCCESS, 0.0.4138717@1701639242.855687192
0.0.3241044,92.98624978,SUCCESS, 0.0.4138717@1701639244.179459897
0.0.850732,813.7279619,SUCCESS, 0.0.4138717@1701639251.759549608
0.0.1279468,2.426646904,SUCCESS, 0.0.4138717@1701639255.258999589
0.0.1517175,66.96274993,NOT_ASSOCIATED,
0.0.690932,0.005147468,SUCCESS, 0.0.4138717@1701639264.141476622
0.0.1381562,470.0409852,SUCCESS, 0.0.4138717@1701639276.074751179
0.0.2595,2788.932501,SUCCESS, 0.0.4138717@1701639283.711393945
0.0.2012848,58.51952666,SUCCESS, 0.0.4138717@1701639283.817005808
0.0.24697,1150.93724,SUCCESS, 0.0.4138717@1701639289.357274386
0.0.858310,214.1108341,SUCCESS, 0.0.4138717@1701639296.931000571
0.0.3968715,4.655273012,SUCCESS, 0.0.4138717@1701639299.165580517
0.0.3946962,26.54027538,SUCCESS, 0.0.4138717@1701639309.448287831
0.0.1999999,1.852480016,SUCCESS, 0.0.4138717@1701639316.796695538
0.0.3990380,0.545904109,SUCCESS, 0.0.4138717@1701639325.128738195
0.0.822962,1233.314175,SUCCESS, 0.0.4138717@1701639330.799247075
0.0.1667959,109.8742047,SUCCESS, 0.0.4138717@1701639338.901572479
0.0.3111710,1199.250361,SUCCESS, 0.0.4138717@1701639345.046171867
0.0.3276109,3.389942131,SUCCESS, 0.0.4138717@1701639354.971528440
0.0.896352,2178.07464,SUCCESS, 0.0.4138717@1701639359.243938302
0.0.1386441,143.7056055,SUCCESS, 0.0.4138717@1701639363.408898250
0.0.857845,134.4773714,SUCCESS, 0.0.4138717@1701639370.280087582
0.0.2082077,0.132366539,SUCCESS, 0.0.4138717@1701639375.411785746
0.0.851606,0.460153509,SUCCESS, 0.0.4138717@1701639377.887848198
0.0.2990959,0.313333121,SUCCESS, 0.0.4138717@1701639384.751753553
0.0.2032456,85.83125345,SUCCESS, 0.0.4138717@1701639391.000951024
0.0.2017574,2.721950487,SUCCESS, 0.0.4138717@1701639397.095266481
0.0.849106,62.43583949,SUCCESS, 0.0.4138717@1701639401.848545726
0.0.837852,14.960403,SUCCESS, 0.0.4138717@1701639408.004434777
0.0.1279340,5.51601054,SUCCESS, 0.0.4138717@1701639413.799305506
0.0.1076532,0.519792754,SUCCESS, 0.0.4138717@1701639422.522016641
0.0.737727,14.15290717,SUCCESS, 0.0.4138717@1701639424.884803199
0.0.3281677,1.34384046,SUCCESS, 0.0.4138717@1701639428.179946467
,1600000.000,,
