Account ID,Token ID,Airdrop Amount,Airdrop Status,Airdrop TX ID
0.0.4858451,0.0.731861,0.576672435,SUCCESS,0.0.4138717@1711399560.273243417
0.0.4870714,0.0.731861,93.99212595,NOT_ASSOCIATED,
0.0.1278468,0.0.731861,2.343007699,NOT_ASSOCIATED,
0.0.4818862,0.0.731861,25.79929532,NOT_ASSOCIATED,
0.0.1101463,0.0.731861,1562.349234,SUCCESS,0.0.4138717@1711399567.383239588
0.0.4766032,0.0.731861,1.688560439,NOT_ASSOCIATED,
0.0.4697264,0.0.731861,0.023820098,NOT_ASSOCIATED,
0.0.3939479,0.0.731861,12.9283112,NOT_ASSOCIATED,
0.0.1514660,0.0.731861,32.74075303,NOT_ASSOCIATED,
0.0.4754018,0.0.731861,9.853352634,NOT_ASSOCIATED,
0.0.1460029,0.0.731861,2.027488921,SUCCESS,0.0.4138717@1711399572.060802050
0.0.4821291,0.0.731861,1.970949456,NOT_ASSOCIATED,
0.0.4826464,0.0.731861,7.606278185,NOT_ASSOCIATED,
0.0.1087607,0.0.731861,9.51405994,NOT_ASSOCIATED,
0.0.4856582,0.0.731861,14.85896768,NOT_ASSOCIATED,
0.0.38047,0.0.731861,4.9153729,NOT_ASSOCIATED,
0.0.4863010,0.0.731861,2.616287576,NOT_ASSOCIATED,
0.0.4867866,0.0.731861,0.075751429,NOT_ASSOCIATED,
0.0.4872484,0.0.731861,2.878769047,NOT_ASSOCIATED,
0.0.4883729,0.0.731861,1.783750962,NOT_ASSOCIATED,
0.0.4746417,0.0.731861,6.788359859,SUCCESS,0.0.4138717@1711399574.391081764
0.0.1767057,0.0.731861,14.49682167,NOT_ASSOCIATED,
0.0.1415516,0.0.731861,53.34308228,NOT_ASSOCIATED,
0.0.4921036,0.0.731861,59.46625731,SUCCESS,0.0.4138717@1711399579.642231087
0.0.4850918,0.0.731861,0.015974864,NOT_ASSOCIATED,
0.0.3958740,0.0.731861,0.000520512,SUCCESS,0.0.4138717@1711399582.963601127
0.0.1265153,0.0.731861,0.379681541,SUCCESS,0.0.4138717@1711399587.444157270
0.0.732317,0.0.731861,36.06373615,SUCCESS,0.0.4138717@1711399593.862898985
0.0.732798,0.0.731861,0.008523283,SUCCESS,0.0.4138717@1711399599.092643916
0.0.3359892,0.0.731861,9091.762348,SUCCESS,0.0.4138717@1711399606.723905769
0.0.165981,0.0.731861,5.21754E-05,SUCCESS,0.0.4138717@1711399612.428767302
0.0.2299836,0.0.731861,58148.29044,SUCCESS,0.0.4138717@1711399619.056125570
0.0.732888,0.0.731861,143.9731088,SUCCESS,0.0.4138717@1711399625.682103207
0.0.1325925,0.0.731861,2734.657431,SUCCESS,0.0.4138717@1711399631.545214952
0.0.1930477,0.0.731861,5686.26253,SUCCESS,0.0.4138717@1711399636.436970350
0.0.836838,0.0.731861,49834.97259,SUCCESS,0.0.4138717@1711399637.131875356
0.0.1930663,0.0.731861,412.7161269,SUCCESS,0.0.4138717@1711399644.656936401
0.0.807622,0.0.731861,2.46E-09,SUCCESS,0.0.4138717@1711399645.852080311
0.0.665927,0.0.731861,189.0265948,SUCCESS,0.0.4138717@1711399654.141377194
0.0.692862,0.0.731861,93.80848045,SUCCESS,0.0.4138717@1711399657.296594189
0.0.965222,0.0.731861,407.6937671,SUCCESS,0.0.4138717@1711399661.087841752
0.0.1396279,0.0.731861,132.6066072,SUCCESS,0.0.4138717@1711399666.308117214
0.0.1419835,0.0.731861,101.3658531,SUCCESS,0.0.4138717@1711399671.581577379
0.0.1076730,0.0.731861,3.025141361,SUCCESS,0.0.4138717@1711399673.417762772
0.0.1152713,0.0.731861,21527.07139,SUCCESS,0.0.4138717@1711399681.965946954
0.0.525256,0.0.731861,76.88058794,SUCCESS,0.0.4138717@1711399684.320341394
0.0.1427613,0.0.731861,0.401820309,SUCCESS,0.0.4138717@1711399691.728797095
0.0.1120955,0.0.731861,0.099316279,SUCCESS,0.0.4138717@1711399694.555611113
0.0.825160,0.0.731861,40.3020554,SUCCESS,0.0.4138717@1711399699.667727068
0.0.3854398,0.0.731861,0.601418932,SUCCESS,0.0.4138717@1711399704.526692874
0.0.1421971,0.0.731861,849.8276535,SUCCESS,0.0.4138717@1711399706.264240436
0.0.2960520,0.0.731861,639.4801796,SUCCESS,0.0.4138717@1711399716.376582345
0.0.858338,0.0.731861,2.48406E-06,SUCCESS,0.0.4138717@1711399721.515544092
0.0.4315617,0.0.731861,2.16951483,SUCCESS,0.0.4138717@1711399725.092121414
0.0.1744105,0.0.731861,1.52E-07,SUCCESS,0.0.4138717@1711399731.008788416
0.0.4338310,0.0.731861,0.567351837,SUCCESS,0.0.4138717@1711399733.356134692
0.0.1097257,0.0.731861,0.762349068,SUCCESS,0.0.4138717@1711399738.049167096
0.0.4279368,0.0.731861,0.444341699,SUCCESS,0.0.4138717@1711399744.425069828
0.0.3313554,0.0.731861,605.0647739,SUCCESS,0.0.4138717@1711399750.026778076
0.0.1483288,0.0.731861,1.257858461,SUCCESS,0.0.4138717@1711399752.733326715
0.0.1238894,0.0.731861,18.81190095,SUCCESS,0.0.4138717@1711399759.863327132
0.0.1338331,0.0.731861,48.20685211,SUCCESS,0.0.4138717@1711399764.341477674
0.0.653000,0.0.731861,0.422623883,SUCCESS,0.0.4138717@1711399769.895855962
0.0.1093446,0.0.731861,248.5125234,SUCCESS,0.0.4138717@1711399776.842456473
0.0.1127662,0.0.731861,19.59060847,SUCCESS,0.0.4138717@1711399778.686326567
0.0.4540711,0.0.731861,426.9064491,SUCCESS,0.0.4138717@1711399789.138865538
0.0.2152309,0.0.731861,3.08E-07,SUCCESS,0.0.4138717@1711399794.049846505
0.0.2995537,0.0.731861,216.8271913,SUCCESS,0.0.4138717@1711399795.635312144
0.0.4639295,0.0.731861,130.5314091,SUCCESS,0.0.4138717@1711399802.778178883
0.0.3113472,0.0.731861,0.064911939,SUCCESS,0.0.4138717@1711399809.536566713
0.0.846260,0.0.731861,4684.686463,SUCCESS,0.0.4138717@1711399816.786497138
0.0.4712184,0.0.731861,5.581491178,SUCCESS,0.0.4138717@1711399823.073933694
0.0.4340290,0.0.731861,27.58356434,SUCCESS,0.0.4138717@1711399824.987006827
0.0.1993418,0.0.731861,1.422799997,SUCCESS,0.0.4138717@1711399832.153545369
0.0.2017574,0.0.731861,0.090064871,SUCCESS,0.0.4138717@1711399834.647267756
0.0.1339713,0.0.731861,1.345119088,SUCCESS,0.0.4138717@1711399840.276103651
0.0.838563,0.0.731861,5168.754526,SUCCESS,0.0.4138717@1711399845.333594443
0.0.4758782,0.0.731861,316.4265926,SUCCESS,0.0.4138717@1711399848.549389449
0.0.4313767,0.0.731861,0.02201073,SUCCESS,0.0.4138717@1711399859.867930462
0.0.848503,0.0.731861,65.28104552,SUCCESS,0.0.4138717@1711399861.428523372
0.0.901023,0.0.731861,16.04809852,SUCCESS,0.0.4138717@1711399867.548368390
0.0.3065113,0.0.731861,0.884616803,SUCCESS,0.0.4138717@1711399871.418428510
0.0.4325010,0.0.731861,90.57976376,SUCCESS,0.0.4138717@1711399877.438048530
0.0.1045561,0.0.731861,0.023634098,SUCCESS,0.0.4138717@1711399881.578601808
0.0.650665,0.0.731861,0.188953797,SUCCESS,0.0.4138717@1711399889.408500177
0.0.4865794,0.0.731861,322.4470411,SUCCESS,0.0.4138717@1711399893.837197703
0.0.4915153,0.0.731861,39.98220228,SUCCESS,0.0.4138717@1711399898.846140144
0.0.576004,0.0.731861,248.737769,SUCCESS,0.0.4138717@1711399906.483297615
0.0.4957530,0.0.731861,2.09E-08,SUCCESS,0.0.4138717@1711399911.552776306
0.0.1986455,0.0.731861,9.395882373,SUCCESS,0.0.4138717@1711399920.048996944
0.0.1282331,0.0.731861,20.9890641,SUCCESS,0.0.4138717@1711399924.998426799
0.0.4820850,0.0.731861,0.000261183,NOT_ASSOCIATED,
0.0.7951,0.0.731861,30616.88791,SUCCESS,0.0.4138717@1711399932.013409481
0.0.1512214,0.0.731861,18.08018603,SUCCESS,0.0.4138717@1711399933.789587122
0.0.1483886,0.0.731861,8288.528577,SUCCESS,0.0.4138717@1711399942.334611169
0.0.1078514,0.0.731861,0.538038651,SUCCESS,0.0.4138717@1711399942.066922822
0.0.1088188,0.0.731861,177.9086833,SUCCESS,0.0.4138717@1711399948.775292445
0.0.1415474,0.0.731861,66.12819475,SUCCESS,0.0.4138717@1711399952.505777714
0.0.4357873,0.0.731861,498.0786569,SUCCESS,0.0.4138717@1711399961.639793292
0.0.1416793,0.0.731861,1.098551593,SUCCESS,0.0.4138717@1711399964.339963497
0.0.1004077,0.0.731861,1.57732E-06,SUCCESS,0.0.4138717@1711399969.079280850
0.0.914573,0.0.731861,3.562625032,SUCCESS,0.0.4138717@1711399971.952978567
0.0.1453734,0.0.731861,67.65162594,SUCCESS,0.0.4138717@1711399977.787698316
0.0.919082,0.0.731861,36.93947535,SUCCESS,0.0.4138717@1711399981.802849316
0.0.2082077,0.0.731861,85.46443269,SUCCESS,0.0.4138717@1711399988.065991875
0.0.2005033,0.0.731861,258.9305766,SUCCESS,0.0.4138717@1711399994.750072290
0.0.4766646,0.0.731861,19.9801446,SUCCESS,0.0.4138717@1711399999.389392424
0.0.1429557,0.0.731861,5.381665107,SUCCESS,0.0.4138717@1711400007.988957544
0.0.1037917,0.0.731861,0.471242564,SUCCESS,0.0.4138717@1711400010.371747311
0.0.2020300,0.0.731861,79.43927262,SUCCESS,0.0.4138717@1711400017.694264883
0.0.1413017,0.0.731861,104.5277419,SUCCESS,0.0.4138717@1711400020.876658642
0.0.3965633,0.0.731861,0.040478393,SUCCESS,0.0.4138717@1711400030.298460237
0.0.585529,0.0.731861,109.050049,SUCCESS,0.0.4138717@1711400034.110664514
0.0.1872027,0.0.731861,1.078937798,SUCCESS,0.0.4138717@1711400040.699603723
0.0.731977,0.0.731861,0.545951801,SUCCESS,0.0.4138717@1711400044.473106624
0.0.950545,0.0.731861,369.4031267,SUCCESS,0.0.4138717@1711400048.945798725
0.0.867425,0.0.731861,544.8071961,SUCCESS,0.0.4138717@1711400055.496281852
0.0.835827,0.0.731861,6.332514047,SUCCESS,0.0.4138717@1711400057.901619063
0.0.690873,0.0.731861,0.019052099,SUCCESS,0.0.4138717@1711400063.147349672
0.0.844721,0.0.731861,4522.745368,SUCCESS,0.0.4138717@1711400067.179009773
0.0.1263649,0.0.731861,11.25782421,SUCCESS,0.0.4138717@1711400075.424603966
0.0.812534,0.0.731861,47.21994634,SUCCESS,0.0.4138717@1711400082.783048176
0.0.1130645,0.0.731861,1050.063842,SUCCESS,0.0.4138717@1711400088.708035551
0.0.1051402,0.0.731861,624.0681635,SUCCESS,0.0.4138717@1711400093.928360913
0.0.904709,0.0.731861,0.348308781,SUCCESS,0.0.4138717@1711400101.943009928
0.0.565201,0.0.731861,1706.672426,SUCCESS,0.0.4138717@1711400105.280043001
0.0.1033493,0.0.731861,18.82013604,SUCCESS,0.0.4138717@1711400109.094788065
0.0.838625,0.0.731861,0.521919489,SUCCESS,0.0.4138717@1711400120.767266707
0.0.481717,0.0.731861,0.86456739,SUCCESS,0.0.4138717@1711400126.673253174
0.0.822962,0.0.731861,1.013588682,SUCCESS,0.0.4138717@1711400134.824041594
0.0.1500994,0.0.731861,0.127495731,SUCCESS,0.0.4138717@1711400140.861245132
0.0.886182,0.0.731861,35.04446767,SUCCESS,0.0.4138717@1711400142.760050447
0.0.1528,0.0.731861,100.9961526,SUCCESS,0.0.4138717@1711400146.581522754
0.0.1078483,0.0.731861,275.0696771,SUCCESS,0.0.4138717@1711400153.680001658
0.0.1054756,0.0.731861,0.191683871,SUCCESS,0.0.4138717@1711400157.946305309
0.0.3845966,0.0.731861,0.002847001,SUCCESS,0.0.4138717@1711400165.464423563
0.0.1077700,0.0.731861,2.331298593,SUCCESS,0.0.4138717@1711400168.533743448
0.0.1075172,0.0.731861,0.014768992,SUCCESS,0.0.4138717@1711400178.068668505
0.0.1088394,0.0.731861,0.184435442,SUCCESS,0.0.4138717@1711400183.863542497
0.0.955861,0.0.731861,1.223164335,SUCCESS,0.0.4138717@1711400186.876592190
0.0.587477,0.0.731861,0.095951725,SUCCESS,0.0.4138717@1711400192.315662107
0.0.1728068,0.0.731861,0.002369445,SUCCESS,0.0.4138717@1711400196.271044174
0.0.826747,0.0.731861,11.60958559,SUCCESS,0.0.4138717@1711400201.209284367
0.0.664681,0.0.731861,22.99375645,SUCCESS,0.0.4138717@1711400206.928050352
0.0.1431498,0.0.731861,115.777071,SUCCESS,0.0.4138717@1711400212.294043304
0.0.1465114,0.0.731861,1181.295967,SUCCESS,0.0.4138717@1711400218.368632983
0.0.1424665,0.0.731861,7.27E-08,SUCCESS,0.0.4138717@1711400220.852617912
0.0.2030460,0.0.731861,4.88621E-05,SUCCESS,0.0.4138717@1711400227.422679856
0.0.1791597,0.0.731861,1.73011E-06,SUCCESS,0.0.4138717@1711400234.969004929
0.0.2990959,0.0.731861,7.54E-07,SUCCESS,0.0.4138717@1711400238.832688193
0.0.1050426,0.0.731861,0.55202567,SUCCESS,0.0.4138717@1711400241.917197413
0.0.1093565,0.0.731861,2.360835511,SUCCESS,0.0.4138717@1711400251.305699060
0.0.1978521,0.0.731861,0.113749808,SUCCESS,0.0.4138717@1711400254.115531617
0.0.847393,0.0.731861,12.03138801,SUCCESS,0.0.4138717@1711400260.211535847
0.0.2154399,0.0.731861,0.444801019,SUCCESS,0.0.4138717@1711400267.218051318
0.0.854202,0.0.731861,0.028204109,SUCCESS,0.0.4138717@1711400274.309026562
0.0.957742,0.0.731861,0.54208201,SUCCESS,0.0.4138717@1711400281.536022781
0.0.1784009,0.0.731861,3.435008825,SUCCESS,0.0.4138717@1711400284.343421205
0.0.972829,0.0.731861,8.02069423,SUCCESS,0.0.4138717@1711400290.178175227
0.0.862821,0.0.731861,0.464049895,SUCCESS,0.0.4138717@1711400296.058828533
0.0.947335,0.0.731861,1.25152E-06,SUCCESS,0.0.4138717@1711400300.985402023
0.0.1444714,0.0.731861,0.874357501,SUCCESS,0.0.4138717@1711400308.466008021
0.0.1419269,0.0.731861,1.25943E-05,SUCCESS,0.0.4138717@1711400311.240991239
0.0.3076299,0.0.731861,0.001896896,FAIL,
0.0.4303371,0.0.731861,0.053886316,SUCCESS,0.0.4138717@1711400319.760835401
0.0.4105238,0.0.731861,0.040926044,SUCCESS,0.0.4138717@1711400326.057683466
0.0.4211587,0.0.731861,0.051062343,SUCCESS,0.0.4138717@1711400335.236470009
0.0.1106129,0.0.731861,3784.127063,SUCCESS,0.0.4138717@1711400343.627588993
0.0.4308429,0.0.731861,1.347765758,SUCCESS,0.0.4138717@1711400355.442752887
0.0.3167151,0.0.731861,0.814912064,SUCCESS,0.0.4138717@1711400358.782408916
0.0.3931109,0.0.731861,22.70593645,SUCCESS,0.0.4138717@1711400363.982695836
0.0.859476,0.0.731861,2.045969721,SUCCESS,0.0.4138717@1711400365.643140353
0.0.4260995,0.0.731861,1.329396727,SUCCESS,0.0.4138717@1711400376.148181546
0.0.4315591,0.0.731861,1210.629092,SUCCESS,0.0.4138717@1711400380.500505178
0.0.1228872,0.0.731861,0.016858748,SUCCESS,0.0.4138717@1711400386.359409763
0.0.4321950,0.0.731861,0.052409922,SUCCESS,0.0.4138717@1711400391.985361256
0.0.4320336,0.0.731861,0.036477078,SUCCESS,0.0.4138717@1711400395.997272481
0.0.4319631,0.0.731861,0.009184223,SUCCESS,0.0.4138717@1711400399.345923637
0.0.159159,0.0.731861,0.014391421,SUCCESS,0.0.4138717@1711400405.096800824
0.0.4323244,0.0.731861,123.8738782,SUCCESS,0.0.4138717@1711400406.820922026
0.0.4217870,0.0.731861,0.276885737,SUCCESS,0.0.4138717@1711400419.021062580
0.0.4323456,0.0.731861,0.032662764,SUCCESS,0.0.4138717@1711400419.118140179
0.0.4320716,0.0.731861,5.126906991,SUCCESS,0.0.4138717@1711400428.272490590
0.0.4325689,0.0.731861,0.223374273,SUCCESS,0.0.4138717@1711400432.082894518
0.0.3852503,0.0.731861,24.39591082,SUCCESS,0.0.4138717@1711400435.510873246
0.0.943070,0.0.731861,1.737889123,SUCCESS,0.0.4138717@1711400440.963421747
